timestamp,top_bid_price,top_bid_qty,top_ask_price,top_ask_qty,spread
1747428606.4279845,104385.9,207.97,103492.2,1565.44,-893.6999999999971
1747428606.568512,104385.9,207.97,103492.2,1566.44,-893.6999999999971
1747428606.8367112,104385.9,207.97,103492.2,1566.45,-893.6999999999971
1747428606.8367112,104385.9,207.97,103492.2,1566.45,-893.6999999999971
1747428606.8367112,104385.9,207.97,103492.2,1566.45,-893.6999999999971
1747428606.9774537,104385.9,207.97,103492.2,1566.66,-893.6999999999971
1747428607.0534413,104385.9,207.97,103492.2,1533.11,-893.6999999999971
1747428607.1376765,104385.9,207.97,103492.2,1533.11,-893.6999999999971
1747428607.2216465,104385.9,207.97,103492.2,1455.99,-893.6999999999971
1747428607.3763452,104385.9,207.97,103492.2,1447.53,-893.6999999999971
1747428607.424725,104385.9,207.97,103492.2,1447.54,-893.6999999999971
1747428607.542733,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428607.6253414,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428607.7229395,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428607.8696556,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428607.9525864,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428608.0215135,104385.9,207.97,103492.2,1447.33,-893.6999999999971
1747428608.1993594,104385.9,207.97,103492.2,1447.34,-893.6999999999971
1747428608.223415,104385.9,207.97,103492.2,1447.34,-893.6999999999971
1747428608.3177676,104385.9,207.97,103492.2,1449.57,-893.6999999999971
1747428608.4480033,104385.9,207.97,103492.2,1417.58,-893.6999999999971
1747428608.5226002,104385.9,207.97,103492.2,1418.52,-893.6999999999971
1747428608.6838832,104385.9,207.97,103492.2,1418.92,-893.6999999999971
1747428608.7233975,104385.9,207.97,103492.2,1418.92,-893.6999999999971
1747428608.82612,104385.9,207.97,103492.2,1418.92,-893.6999999999971
1747428609.0773304,104385.9,207.97,103492.2,1419.13,-893.6999999999971
1747428609.0773304,104385.9,207.97,103492.2,1419.4,-893.6999999999971
1747428609.1271858,104385.9,207.97,103492.2,1419.3,-893.6999999999971
1747428609.2252123,104385.9,207.97,103492.2,1419.3,-893.6999999999971
1747428609.3200426,104385.9,207.97,103492.2,1421.08,-893.6999999999971
1747428609.4349446,104385.9,207.97,103492.2,1421.12,-893.6999999999971
1747428609.525719,104385.9,207.97,103492.2,1421.12,-893.6999999999971
1747428609.6229212,104385.9,207.97,103492.2,1420.55,-893.6999999999971
1747428609.7335966,104385.9,207.97,103492.2,1420.55,-893.6999999999971
1747428609.820579,104385.9,207.97,103492.2,1420.55,-893.6999999999971
1747428609.9253287,104385.9,207.97,103492.2,1419.55,-893.6999999999971
1747428610.230641,104385.9,207.97,103492.2,1152.46,-893.6999999999971
1747428610.230641,104385.9,207.97,103492.2,1150.77,-893.6999999999971
1747428610.230641,104385.9,207.97,103492.2,1151.17,-893.6999999999971
1747428610.3392224,104385.9,207.97,103492.2,1284.72,-893.6999999999971
1747428610.4289496,104385.9,207.97,103492.2,1285.14,-893.6999999999971
1747428610.5142045,104385.9,207.97,103492.2,1285.14,-893.6999999999971
1747428610.6587121,104385.9,207.97,103492.2,1285.14,-893.6999999999971
1747428610.7181666,104385.9,207.97,103492.2,1285.14,-893.6999999999971
1747428610.8104043,104385.9,207.97,103492.2,1284.57,-893.6999999999971
1747428610.9318726,104385.9,207.97,103492.2,1284.78,-893.6999999999971
1747428611.030265,104385.9,207.97,103492.2,1285.62,-893.6999999999971
1747428611.1263382,104385.9,207.97,103492.2,1285.6,-893.6999999999971
1747428611.22512,104385.9,207.97,103492.2,1285.6,-893.6999999999971
1747428611.3254733,104385.9,207.97,103492.2,1286.0,-893.6999999999971
1747428611.4167216,104385.9,207.97,103492.2,1285.7,-893.6999999999971
1747428611.5217085,104385.9,207.97,103492.2,1285.1,-893.6999999999971
1747428611.6276155,104385.9,207.97,103492.2,1365.1,-893.6999999999971
1747428611.7303739,104385.9,207.97,103492.2,1285.1,-893.6999999999971
1747428611.8274355,104385.9,207.97,103492.2,1285.1,-893.6999999999971
1747428611.9173477,104385.9,207.97,103492.2,1285.1,-893.6999999999971
1747428612.0265567,104385.9,207.97,103492.2,1285.13,-893.6999999999971
1747428612.135404,104385.9,207.97,103492.2,1405.13,-893.6999999999971
1747428612.2114112,104385.9,207.97,103492.2,1405.13,-893.6999999999971
1747428612.3197584,104385.9,207.97,103492.2,1284.52,-893.6999999999971
1747428612.4270346,104385.9,207.97,103492.2,1174.53,-893.6999999999971
1747428612.5256,104385.9,207.97,103492.2,1174.26,-893.6999999999971
1747428612.6420755,104385.9,207.97,103492.2,1173.86,-893.6999999999971
1747428612.7183256,104385.9,207.97,103492.2,1173.86,-893.6999999999971
1747428612.8133464,104385.9,207.97,103492.2,1161.27,-893.6999999999971
1747428612.9298353,104385.9,207.97,103492.2,1281.27,-893.6999999999971
1747428613.0288126,104385.9,207.97,103492.2,1421.36,-893.6999999999971
1747428613.1257944,104385.9,207.97,103492.2,1421.53,-893.6999999999971
1747428613.2317524,104385.9,207.97,103492.2,1341.53,-893.6999999999971
1747428613.326902,104385.9,207.97,103492.2,1158.77,-893.6999999999971
1747428613.4422677,104385.9,207.97,103492.2,1161.29,-893.6999999999971
1747428613.5263708,104385.9,207.97,103492.2,1160.89,-893.6999999999971
1747428613.6187513,104385.9,207.97,103492.2,1160.18,-893.6999999999971
1747428613.7158864,104385.9,207.97,103492.2,1160.18,-893.6999999999971
1747428613.8696082,104385.9,207.97,103492.2,1370.65,-893.6999999999971
1747428613.95688,104385.9,207.97,103492.2,1370.25,-893.6999999999971
1747428614.0289464,104385.9,207.97,103492.2,1137.8,-893.6999999999971
1747428614.1254134,104385.9,207.97,103492.2,1137.86,-893.6999999999971
1747428614.2222068,104385.9,207.97,103492.2,1137.86,-893.6999999999971
1747428614.326788,104385.9,207.97,103492.2,1139.21,-893.6999999999971
1747428614.4258926,104385.9,207.97,103492.2,1139.15,-893.6999999999971
1747428614.5291042,104385.9,207.97,103492.2,1139.13,-893.6999999999971
1747428614.6882067,104385.9,207.97,103492.2,1139.07,-893.6999999999971
1747428614.7229416,104385.9,207.97,103492.2,1139.06,-893.6999999999971
1747428614.8276196,104385.9,207.97,103492.2,1219.05,-893.6999999999971
1747428614.924485,104385.9,207.97,103492.2,1139.05,-893.6999999999971
1747428615.0292177,104385.9,207.97,103492.2,1139.05,-893.6999999999971
1747428615.1938703,104385.9,207.97,103492.2,663.98,-893.6999999999971
1747428615.2300396,104385.9,207.97,103492.2,630.91,-893.6999999999971
1747428615.3295865,104385.9,207.97,103492.2,262.94,-893.6999999999971
1747428615.433979,104385.9,207.97,103492.2,427.97,-893.6999999999971
1747428615.528791,104385.9,207.97,103492.2,473.02,-893.6999999999971
1747428615.6275184,104385.9,207.97,103492.2,473.05,-893.6999999999971
1747428615.7540104,104385.9,207.97,103492.2,473.05,-893.6999999999971
1747428615.831047,104385.9,207.97,103492.2,215.99,-893.6999999999971
1747428615.9276364,104385.9,207.97,103492.2,513.41,-893.6999999999971
1747428616.0284429,104385.9,207.97,103492.2,240.76,-893.6999999999971
1747428616.129752,104385.9,207.97,103492.2,241.77,-893.6999999999971
1747428616.2322512,104385.9,207.97,103492.2,241.77,-893.6999999999971
1747428616.3444557,104385.9,207.97,103492.2,241.77,-893.6999999999971
1747428616.428802,104385.9,207.97,103492.2,225.16,-893.6999999999971
1747428616.5217807,104385.9,207.97,103492.2,345.24,-893.6999999999971
1747428616.6257231,104385.9,207.97,103492.2,498.09,-893.6999999999971
1747428616.7265334,104385.9,207.97,103492.2,223.15,-893.6999999999971
1747428616.8340986,104385.9,207.97,103492.2,223.15,-893.6999999999971
1747428617.0019732,104385.9,207.97,103492.2,223.15,-893.6999999999971
1747428617.0312867,104385.9,207.97,103492.2,343.23,-893.6999999999971
1747428617.113783,104385.9,207.97,103492.2,223.15,-893.6999999999971
1747428617.2280881,104385.9,207.97,103492.2,501.79,-893.6999999999971
1747428617.3289976,104385.9,207.97,103492.2,545.98,-893.6999999999971
1747428617.429531,104385.9,207.97,103492.2,546.55,-893.6999999999971
1747428617.5768018,104385.9,207.97,103492.2,516.55,-893.6999999999971
1747428617.6270208,104385.9,207.97,103492.2,516.55,-893.6999999999971
1747428617.7259915,104385.9,207.97,103492.2,546.55,-893.6999999999971
1747428617.824045,104385.9,207.97,103492.2,546.55,-893.6999999999971
1747428617.9225252,104385.9,207.97,103492.2,516.55,-893.6999999999971
1747428618.0233886,104385.9,207.97,103492.2,516.55,-893.6999999999971
1747428618.1274529,104385.9,207.97,103492.2,516.55,-893.6999999999971
1747428618.2292032,104385.9,207.97,103492.2,516.54,-893.6999999999971
1747428618.3342702,104385.9,207.97,103492.2,516.67,-893.6999999999971
1747428618.4264817,104385.9,207.97,103492.2,516.67,-893.6999999999971
1747428618.5145473,104385.9,207.97,103492.2,516.67,-893.6999999999971
1747428618.630176,104385.9,207.97,103492.2,516.67,-893.6999999999971
1747428618.7271037,104385.9,207.97,103492.2,516.67,-893.6999999999971
1747428618.826009,104385.9,207.97,103492.2,546.66,-893.6999999999971
1747428618.9136772,104385.9,207.97,103492.2,502.07,-893.6999999999971
1747428619.029632,104385.9,207.97,103492.2,343.26,-893.6999999999971
1747428619.1208005,104385.9,207.97,103492.2,349.66,-893.6999999999971
1747428619.2134957,104385.9,207.97,103492.2,502.92,-893.6999999999971
1747428619.3271425,104385.9,207.97,103492.2,502.92,-893.6999999999971
1747428619.519624,104385.9,207.97,103492.2,502.92,-893.6999999999971
1747428619.519624,104385.9,207.97,103492.2,502.92,-893.6999999999971
1747428619.6260607,104385.9,207.97,103492.2,502.93,-893.6999999999971
1747428619.71687,104385.9,207.97,103492.2,502.93,-893.6999999999971
1747428619.8261166,104385.9,207.97,103492.2,502.93,-893.6999999999971
1747428619.9164934,104385.9,207.97,103492.2,497.23,-893.6999999999971
1747428620.0373602,104385.9,207.97,103492.2,497.23,-893.6999999999971
1747428620.1161232,104385.9,207.97,103492.2,497.23,-893.6999999999971
1747428620.2251756,104385.9,207.97,103492.2,497.23,-893.6999999999971
1747428620.3210588,104385.9,207.97,103492.2,496.83,-893.6999999999971
1747428620.424947,104385.9,207.97,103492.2,534.07,-893.6999999999971
1747428620.6659956,104385.9,207.97,103492.2,497.59,-893.6999999999971
1747428620.6659956,104385.9,207.97,103492.2,497.56,-893.6999999999971
1747428620.7253008,104385.9,207.97,103492.2,497.56,-893.6999999999971
1747428620.8113728,104385.9,207.97,103492.2,497.56,-893.6999999999971
1747428620.9169676,104385.9,207.97,103492.2,511.75,-893.6999999999971
1747428621.0124776,104385.9,207.97,103492.2,511.75,-893.6999999999971
1747428621.117959,104385.9,207.97,103492.2,511.75,-893.6999999999971
1747428621.2238634,104385.9,207.97,103492.2,511.76,-893.6999999999971
1747428621.326688,104385.9,207.97,103492.2,511.76,-893.6999999999971
1747428621.4242873,104385.9,207.97,103492.2,343.07,-893.6999999999971
1747428621.5228758,104385.9,207.97,103492.2,343.47,-893.6999999999971
1747428621.625678,104385.9,207.97,103492.2,343.5,-893.6999999999971
1747428621.7236748,104385.9,207.97,103492.2,343.5,-893.6999999999971
1747428621.8339486,104385.9,207.97,103492.2,343.5,-893.6999999999971
1747428621.9248116,104385.9,207.97,103492.2,496.37,-893.6999999999971
1747428622.028524,104385.9,207.97,103492.2,496.37,-893.6999999999971
1747428622.118655,104385.9,207.97,103492.2,559.31,-893.6999999999971
1747428622.2181418,104385.9,207.97,103492.2,559.31,-893.6999999999971
1747428622.3279696,104385.9,207.97,103492.2,530.65,-893.6999999999971
1747428622.4174197,104385.9,207.97,103492.2,560.29,-893.6999999999971
1747428622.5243487,104385.9,207.97,103492.2,545.24,-893.6999999999971
1747428622.6255083,104385.9,207.97,103492.2,547.64,-893.6999999999971
1747428622.7232943,104385.9,207.97,103492.2,547.96,-893.6999999999971
1747428622.825619,104385.9,207.97,103492.2,563.45,-893.6999999999971
1747428623.002881,104385.9,207.97,103492.2,563.46,-893.6999999999971
1747428623.022141,104385.9,207.97,103492.2,533.46,-893.6999999999971
1747428623.1269062,104385.9,207.97,103492.2,472.9,-893.6999999999971
1747428623.2285373,104385.9,207.97,103492.2,647.95,-893.6999999999971
1747428623.3150349,104385.9,207.97,103492.2,656.95,-893.6999999999971
1747428623.4273987,104385.9,207.97,103492.2,602.88,-893.6999999999971
1747428623.5138714,104385.9,207.97,103492.2,488.31,-893.6999999999971
1747428623.6624007,104385.9,207.97,103492.2,502.9,-893.6999999999971
1747428623.727314,104385.9,207.97,103492.2,478.4,-893.6999999999971
1747428623.8259904,104385.9,207.97,103492.2,478.4,-893.6999999999971
1747428623.9278514,104385.9,207.97,103492.2,508.4,-893.6999999999971
1747428624.0216877,104385.9,207.97,103492.2,494.52,-893.6999999999971
1747428624.124774,104385.9,207.97,103492.2,464.52,-893.6999999999971
1747428624.237404,104385.9,207.97,103492.2,290.62,-893.6999999999971
1747428624.3249116,104385.9,207.97,103492.2,293.14,-893.6999999999971
1747428624.4100988,104385.9,207.97,103492.2,311.82,-893.6999999999971
1747428624.5164213,104385.9,207.97,103492.2,312.05,-893.6999999999971
1747428624.6166794,104385.9,207.97,103492.2,312.05,-893.6999999999971
1747428624.7251084,104385.9,207.97,103492.2,293.84,-893.6999999999971
1747428624.8251488,104385.9,207.97,103492.2,293.84,-893.6999999999971
1747428624.9687252,104385.9,207.97,103492.2,294.24,-893.6999999999971
1747428625.0258932,104385.9,207.97,103492.2,294.25,-893.6999999999971
1747428625.1233194,104385.9,207.97,103492.2,264.81,-893.6999999999971
1747428625.2370963,104385.9,207.97,103492.2,265.21,-893.6999999999971
1747428625.3209713,104385.9,207.97,103492.2,265.21,-893.6999999999971
1747428625.4833992,104385.9,207.97,103492.2,265.21,-893.6999999999971
1747428625.5249927,104385.9,207.97,103492.2,265.21,-893.6999999999971
1747428625.6186502,104385.9,207.97,103492.2,265.21,-893.6999999999971
1747428625.7249885,104385.9,207.97,103492.2,265.23,-893.6999999999971
1747428625.8200715,104385.9,207.97,103492.2,265.23,-893.6999999999971
1747428625.9117002,104385.9,207.97,103492.2,265.23,-893.6999999999971
1747428626.0353758,104385.9,207.97,103492.2,265.54,-893.6999999999971
1747428626.1150157,104385.9,207.97,103492.2,290.78,-893.6999999999971
1747428626.2241657,104385.9,207.97,103492.2,142.76,-893.6999999999971
1747428626.328716,104385.9,207.97,103492.2,265.88,-893.6999999999971
1747428626.4294558,104385.9,207.97,103492.2,145.62,-893.6999999999971
1747428626.528519,104385.9,207.97,103492.2,266.1,-893.6999999999971
1747428626.6131845,104385.9,207.97,103492.2,265.7,-893.6999999999971
1747428626.715872,104385.9,207.97,103492.2,266.07,-893.6999999999971
1747428626.8248441,104385.9,207.97,103492.2,266.81,-893.6999999999971
1747428626.916475,104385.9,207.97,103492.2,296.82,-893.6999999999971
1747428627.0292819,104385.9,207.97,103492.2,266.82,-893.6999999999971
1747428627.1179059,104385.9,207.97,103492.2,267.3,-893.6999999999971
1747428627.2666533,104385.9,207.97,103492.2,285.86,-893.6999999999971
1747428627.3287778,104385.9,207.97,103492.2,285.86,-893.6999999999971
1747428627.4447455,104385.9,207.97,103492.2,285.8,-893.6999999999971
1747428627.5241287,104385.9,207.97,103492.2,315.8,-893.6999999999971
1747428627.626313,104385.9,207.97,103492.2,285.8,-893.6999999999971
1747428627.7245142,104385.9,207.97,103492.2,282.72,-893.6999999999971
1747428627.8253975,104385.9,207.97,103492.2,315.85,-893.6999999999971
1747428627.9254155,104385.9,207.97,103492.2,285.85,-893.6999999999971
1747428628.0279922,104385.9,207.97,103492.2,322.45,-893.6999999999971
1747428628.1264646,104385.9,207.97,103492.2,286.17,-893.6999999999971
1747428628.2251513,104385.9,207.97,103492.2,286.17,-893.6999999999971
1747428628.3272202,104385.9,207.97,103492.2,286.85,-893.6999999999971
1747428628.4705284,104385.9,207.97,103492.2,269.08,-893.6999999999971
1747428628.5242927,104385.9,207.97,103492.2,149.0,-893.6999999999971
1747428628.7584543,104385.9,207.97,103492.2,266.03,-893.6999999999971
1747428628.7584543,104385.9,207.97,103492.2,266.77,-893.6999999999971
1747428628.8262038,104385.9,207.97,103492.2,146.71,-893.6999999999971
1747428628.9229558,104385.9,207.97,103492.2,297.09,-893.6999999999971
1747428629.0234623,104385.9,207.97,103492.2,177.01,-893.6999999999971
1747428629.1269965,104385.9,207.97,103492.2,322.06,-893.6999999999971
1747428629.2287266,104385.9,207.97,103492.2,328.93,-893.6999999999971
1747428629.31422,104385.9,207.97,103492.2,328.94,-893.6999999999971
1747428629.4276166,104385.9,207.97,103492.2,352.04,-893.6999999999971
1747428629.5284262,104385.9,207.97,103492.2,352.05,-893.6999999999971
1747428629.6253455,104385.9,207.97,103492.2,352.05,-893.6999999999971
1747428629.7120397,104385.9,207.97,103492.2,322.05,-893.6999999999971
1747428629.8297968,104385.9,207.97,103492.2,504.93,-893.6999999999971
1747428629.9265077,104385.9,207.97,103492.2,504.93,-893.6999999999971
1747428630.0297205,104385.9,207.97,103492.2,322.36,-893.6999999999971
1747428630.1258862,104385.9,207.97,103492.2,322.36,-893.6999999999971
1747428630.2230048,104385.9,207.97,103492.2,316.02,-893.6999999999971
1747428630.325455,104385.9,207.97,103492.2,323.78,-893.6999999999971
1747428630.4249241,104385.9,207.97,103492.2,323.92,-893.6999999999971
1747428630.5220275,104385.9,207.97,103492.2,326.65,-893.6999999999971
1747428630.646983,104385.9,207.97,103492.2,326.29,-893.6999999999971
1747428630.7230093,104385.9,207.97,103492.2,324.56,-893.6999999999971
1747428630.8201969,104385.9,207.97,103492.2,354.54,-893.6999999999971
1747428630.9249184,104385.9,207.97,103492.2,354.55,-893.6999999999971
1747428631.0215173,104385.9,207.97,103492.2,521.61,-893.6999999999971
1747428631.1260393,104385.9,207.97,103492.2,521.6,-893.6999999999971
1747428631.231242,104385.9,207.97,103492.2,521.6,-893.6999999999971
1747428631.312061,104385.9,207.97,103492.2,524.66,-893.6999999999971
1747428631.4269996,104385.9,207.97,103492.2,539.71,-893.6999999999971
1747428631.524116,104385.9,207.97,103492.2,539.71,-893.6999999999971
1747428631.6319754,104385.9,207.97,103492.2,539.71,-893.6999999999971
1747428631.7364457,104385.9,207.97,103492.2,539.14,-893.6999999999971
1747428631.8294067,104385.9,207.97,103492.2,539.14,-893.6999999999971
1747428631.9662964,104385.9,207.97,103492.2,539.16,-893.6999999999971
1747428632.0238678,104385.9,207.97,103492.2,539.16,-893.6999999999971
1747428632.2166412,104385.9,207.97,103492.2,540.04,-893.6999999999971
1747428632.2238731,104385.9,207.97,103492.2,539.74,-893.6999999999971
1747428632.3208961,104385.9,207.97,103492.2,539.31,-893.6999999999971
1747428632.4252431,104385.9,207.97,103492.2,539.31,-893.6999999999971
1747428632.5281496,104385.9,207.97,103492.2,539.39,-893.6999999999971
1747428632.7026372,104385.9,207.97,103492.2,539.16,-893.6999999999971
1747428632.7237308,104385.9,207.97,103492.2,548.16,-893.6999999999971
1747428632.8260224,104385.9,207.97,103492.2,548.93,-893.6999999999971
1747428632.9318995,104385.9,207.97,103492.2,548.13,-893.6999999999971
1747428633.0281014,104385.9,207.97,103492.2,538.73,-893.6999999999971
1747428633.1274977,104385.9,207.97,103492.2,539.12,-893.6999999999971
1747428633.224617,104385.9,207.97,103492.2,539.12,-893.6999999999971
1747428633.3700602,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.432295,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.5248191,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.6256876,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.729866,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.8203275,104385.9,207.97,103492.2,806.71,-893.6999999999971
1747428633.9249208,104385.9,207.97,103492.2,806.75,-893.6999999999971
1747428634.0954762,104385.9,207.97,103492.2,801.05,-893.6999999999971
1747428634.1251612,104385.9,207.97,103492.2,801.39,-893.6999999999971
1747428634.230257,104385.9,207.97,103492.2,800.49,-893.6999999999971
1747428634.3135996,104385.9,207.97,103492.2,793.44,-893.6999999999971
1747428634.418043,104385.9,207.97,103492.2,801.63,-893.6999999999971
1747428634.5243692,104385.9,207.97,103492.2,801.49,-893.6999999999971
1747428634.6178725,104385.9,207.97,103492.2,801.26,-893.6999999999971
1747428634.7576332,104385.9,207.97,103492.2,802.01,-893.6999999999971
1747428634.8201404,104385.9,207.97,103492.2,795.48,-893.6999999999971
1747428634.9258516,104385.9,207.97,103492.2,778.68,-893.6999999999971
1747428635.0151834,104385.9,207.97,103492.2,793.33,-893.6999999999971
1747428635.1257231,104385.9,207.97,103492.2,793.73,-893.6999999999971
1747428635.2259502,104385.9,207.97,103492.2,793.73,-893.6999999999971
1747428635.3305497,104385.9,207.97,103492.2,793.73,-893.6999999999971
1747428635.4240057,104385.9,207.97,103492.2,793.89,-893.6999999999971
1747428635.5195625,104385.9,207.97,103492.2,793.89,-893.6999999999971
1747428635.617128,104385.9,207.97,103492.2,793.89,-893.6999999999971
1747428635.721429,104385.9,207.97,103492.2,796.09,-893.6999999999971
1747428635.8250043,104385.9,207.97,103492.2,796.09,-893.6999999999971
1747428635.917481,104385.9,207.97,103492.2,796.11,-893.6999999999971
1747428636.076695,104385.9,207.97,103492.2,796.43,-893.6999999999971
1747428636.1264791,104385.9,207.97,103492.2,796.43,-893.6999999999971
1747428636.2247915,104385.9,207.97,103492.2,799.57,-893.6999999999971
1747428636.319846,104385.9,207.97,103492.2,800.14,-893.6999999999971
1747428636.4252203,104385.9,207.97,103492.2,792.26,-893.6999999999971
1747428636.5204275,104385.9,207.97,103492.2,792.26,-893.6999999999971
1747428636.6206934,104385.9,207.97,103492.2,792.26,-893.6999999999971
1747428636.8451304,104385.9,207.97,103492.2,784.03,-893.6999999999971
1747428636.8451304,104385.9,207.97,103492.2,784.03,-893.6999999999971
1747428636.9248755,104385.9,207.97,103492.2,754.04,-893.6999999999971
1747428637.0285964,104385.9,207.97,103492.2,322.0,-893.6999999999971
1747428637.1330953,104385.9,207.97,103492.2,312.84,-893.6999999999971
1747428637.22479,104385.9,207.97,103492.2,309.7,-893.6999999999971
1747428637.3922937,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.4255114,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.5575912,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.625345,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.7188714,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.8288023,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428637.9245849,104385.9,207.97,103492.2,323.34,-893.6999999999971
1747428638.0395882,104385.9,207.97,103492.2,323.35,-893.6999999999971
1747428638.1322994,104385.9,207.97,103492.2,353.66,-893.6999999999971
1747428638.2275534,104385.9,207.97,103492.2,483.33,-893.6999999999971
1747428638.3325794,104385.9,207.97,103492.2,324.73,-893.6999999999971
